Wall time,Step,Value
1673293632.92324,0,0.7048945426940918
1673293633.010128,1,0.5421056151390076
1673293633.099542,2,0.45728135108947754
1673293633.192585,3,0.3954041004180908
1673293633.272596,4,0.34485432505607605
1673293633.352195,5,0.3036266565322876
1673293633.428771,6,0.2685268223285675
1673293633.504705,7,0.23804129660129547
1673293633.579278,8,0.21203361451625824
1673293633.659031,9,0.188542902469635
1673293633.729908,10,0.16764388978481293
1673293633.797708,11,0.14894156157970428
1673293633.872977,12,0.132165789604187
1673293633.947817,13,0.11722471565008163
1673293634.020946,14,0.10444687306880951
1673293634.092751,15,0.09307743608951569
1673293634.162442,16,0.08275967836380005
1673293634.236354,17,0.07345576584339142
1673293634.31023,18,0.06526000797748566
1673293634.376625,19,0.0578150637447834
1673293634.442339,20,0.051327791064977646
1673293634.516556,21,0.045599374920129776
1673293634.590118,22,0.04064244404435158
1673293634.658582,23,0.03637572377920151
1673293634.734135,24,0.032620418816804886
1673293634.808254,25,0.029269423335790634
1673293634.87527,26,0.02632232941687107
1673293634.949305,27,0.023769406601786613
1673293635.015323,28,0.021490752696990967
1673293635.084236,29,0.019521798938512802
1673293635.159024,30,0.017793385311961174
1673293635.228445,31,0.0162693802267313
1673293635.292616,32,0.014947079122066498
1673293635.362616,33,0.013783548958599567
1673293635.435537,34,0.01275497954338789
1673293635.507353,35,0.011842362582683563
1673293635.584915,36,0.011025998741388321
1673293635.655813,37,0.010299582034349442
1673293635.72199,38,0.009641202166676521
1673293635.791972,39,0.009048381820321083
1673293635.85945,40,0.008504705503582954
1673293635.93133,41,0.008002839051187038
1673293636.002005,42,0.007543886546045542
1673293636.067479,43,0.007120716851204634
1673293636.130644,44,0.006734816823154688
1673293636.203431,45,0.006379407364875078
1673293636.272305,46,0.0060524786822497845
1673293636.337661,47,0.005748183000832796
1673293636.402757,48,0.005466567352414131
1673293636.471101,49,0.005206647329032421
1673293636.540656,50,0.004964965861290693
1673293636.610607,51,0.004738025367259979
1673293636.6771,52,0.004525542724877596
1673293636.740255,53,0.004326642490923405
1673293636.807136,54,0.004141116049140692
1673293636.876786,55,0.003965816460549831
1673293636.949135,56,0.0038006678223609924
1673293637.023093,57,0.003645542310550809
1673293637.091701,58,0.0034992925357073545
1673293637.158387,59,0.0033609941601753235
1673293637.221627,60,0.0032301614992320538
1673293637.293141,61,0.0031075584702193737
1673293637.365943,62,0.002991742454469204
1673293637.438418,63,0.002882102271541953
1673293637.508746,64,0.002778205554932356
1673293637.584148,65,0.002680116333067417
1673293637.655638,66,0.0025872760452330112
1673293637.727511,67,0.0024994094856083393
1673293637.791434,68,0.0024162963964045048
1673293637.854939,69,0.002337015001103282
1673293637.92488,70,0.0022619625087827444
1673293637.997865,71,0.0021911030635237694
1673293638.070887,72,0.0021233439911156893
1673293638.142802,73,0.002059288788586855
1673293638.20739,74,0.0019975958857685328
1673293638.2686,75,0.001938874484039843
1673293638.333944,76,0.0018826748710125685
1673293638.397546,77,0.0018287240527570248
1673293638.457616,78,0.0017772008432075381
1673293638.523556,79,0.001727777300402522
1673293638.591415,80,0.001680470653809607
1673293638.65964,81,0.0016352146631106734
1673293638.732562,82,0.0015916028060019016
1673293638.806268,83,0.001549517852254212
1673293638.876161,84,0.001508668065071106
1673293638.94696,85,0.0014693096745759249
1673293639.013684,86,0.0014314667787402868
1673293639.074462,87,0.0013950791908428073
1673293639.147191,88,0.0013601951068267226
1673293639.216753,89,0.001326507655903697
1673293639.280876,90,0.00129411939997226
1673293639.346378,91,0.0012629838893190026
1673293639.413132,92,0.0012328332522884011
1673293639.475099,93,0.0012036908883601427
1673293639.537412,94,0.001175372046418488
1673293639.610604,95,0.0011476707877591252
1673293639.676445,96,0.0011207207571715117
1673293639.741195,97,0.0010944950627163053
1673293639.811417,98,0.001069029327481985
1673293639.881031,99,0.0010441959602758288
