,train,val,test
0,1.0,0.75,0.6513157894736842
1,1.0,0.8636363636363636,0.7105263157894737
2,1.0,0.8409090909090909,0.6052631578947368
3,1.0,0.8181818181818182,0.7214912280701754
4,1.0,0.8181818181818182,0.75
