,train,val,test
0,1.0,0.8409090909090909,0.5921052631578947
1,1.0,0.8636363636363636,0.7412280701754386
2,1.0,0.8409090909090909,0.7127192982456141
3,1.0,0.9090909090909091,0.6973684210526315
4,1.0,0.8863636363636364,0.7653508771929824
