,train,val,test
0,1.0,0.9090909090909091,0.6842105263157895
1,1.0,0.9090909090909091,0.6864035087719298
2,1.0,0.9090909090909091,0.6644736842105263
3,1.0,0.9090909090909091,0.7039473684210527
4,1.0,0.9318181818181818,0.6293859649122807
