,train,val,test
0,1.0,0.9090909090909091,0.618421052631579
1,1.0,0.9090909090909091,0.6096491228070176
2,1.0,0.9318181818181818,0.668859649122807
3,1.0,0.9318181818181818,0.6293859649122807
4,1.0,0.9090909090909091,0.6293859649122807
5,1.0,0.9090909090909091,0.6535087719298246
6,1.0,0.9318181818181818,0.6162280701754386
7,1.0,0.9318181818181818,0.668859649122807
8,1.0,0.9318181818181818,0.6710526315789473
9,1.0,0.9090909090909091,0.6864035087719298
