,train,val,test
0,1.0,0.8409090909090909,0.5548245614035088
1,1.0,0.8409090909090909,0.5635964912280702
2,1.0,0.8409090909090909,0.6008771929824561
3,1.0,0.8636363636363636,0.5328947368421053
