,train,val,test
0,1.0,0.8409090909090909,0.6337719298245614
1,1.0,0.7954545454545454,0.618421052631579
2,1.0,0.8181818181818182,0.75
3,1.0,0.8409090909090909,0.6578947368421053
4,1.0,0.8409090909090909,0.6820175438596491
