,train,val,test
0,1.0,0.9318181818181818,0.6030701754385965
1,1.0,0.9318181818181818,0.6118421052631579
2,1.0,0.9318181818181818,0.6096491228070176
3,1.0,0.9318181818181818,0.5855263157894737
4,1.0,0.9318181818181818,0.5833333333333334
