,train_F1,train_acc,val_F1,val_acc,test_F1,test_acc
0,1.0,1.0,0.85,0.8636363636363636,0.8298368298368298,0.8399122807017544
1,1.0,1.0,0.8292682926829269,0.8409090909090909,0.8104265402843601,0.8245614035087719
2,1.0,1.0,0.85,0.8636363636363636,0.798076923076923,0.8157894736842105
3,1.0,1.0,0.8292682926829269,0.8409090909090909,0.8271028037383178,0.8377192982456141
4,1.0,1.0,0.8292682926829269,0.8409090909090909,0.839907192575406,0.8486842105263158
5,1.0,1.0,0.85,0.8636363636363636,0.7673267326732673,0.793859649122807
