,train,val,test
0,1.0,0.8409090909090909,0.5921052631578947
1,1.0,0.8181818181818182,0.5701754385964912
2,1.0,0.8863636363636364,0.5657894736842105
3,1.0,0.8863636363636364,0.6293859649122807
4,1.0,0.8409090909090909,0.5175438596491229
