,train,val,test
0,1.0,0.9090909090909091,0.7390350877192983
1,1.0,0.9090909090909091,0.7171052631578947
2,1.0,0.9090909090909091,0.7236842105263158
3,1.0,0.9090909090909091,0.6907894736842105
4,1.0,0.9090909090909091,0.6864035087719298
